Trade_ID,Date,Time,Instrument,Setup_Type,Session,Risk_Reward_Ratio,Risk_Amount,Win_Loss,PnL,Balance,Peak_Balance,Drawdown_Pct,Cumulative_PnL,Trade_Number,Win_Binary,Day_of_Week,Month,Year,Quarter,Hour,Streak,Longest_Win_Streak_20,Longest_Loss_Streak_20,Streak_Momentum,Trades_Since_Last_Win,Trades_Since_Last_Loss,MA_PnL_5,MA_Balance_5,MA_PnL_10,MA_Balance_10,MA_PnL_20,MA_Balance_20,MA_PnL_50,MA_Balance_50,PnL_Velocity_5,Balance_Momentum_10,PnL_Acceleration,PnL_Volatility_10,PnL_Volatility_20,PnL_Volatility_50,CV_20,Drawdown_Dollar,Recovery_Rate,MAE_Proxy,Risk_Adjusted_Return_20,Trades_Per_Day,DateTime,Hours_Since_Last_Trade,Potential_Revenge_Trade,Risk_Change_Pct,Risk_Escalation,Same_Session_As_Prev,Setup_Changes_10,Hour_Sin,Hour_Cos,DayOfWeek_Num,DayOfWeek_Sin,DayOfWeek_Cos,Month_Num,Month_Sin,Month_Cos,Is_Monday,Is_Friday,Days_In_Month,Day_Of_Month,Is_Month_End,Is_Month_Start,Win_Rate_10,Win_Rate_20,Win_Rate_50,Profit_Factor_20,Profit_Factor_50,Avg_Win_Loss_Ratio_20,Expectancy_20,Performance_Percentile
391,2025-05-05,20:10,XAU/USD,Scalping,New York,2.5,86.73,Loss,-86.73,32149.41,32497.44,1.07,22149.44,391,0,Monday,May,2025,2,20,-2,3,3,173.46,2,0,-47.18400000000007,32237.476000000002,19.216,32214.359999999997,55.801,31908.920999999995,45.7276,31059.647999999997,1.9659999999999997,0.601334783604579,3.5600000000013097,158.806041880584,166.1229390636883,157.20656615772145,2.9770602509576585,348.02999999999884,-0.24920265494354019,86.73,0.33590183459616607,1,2025-05-05 20:10:00,108.4,0,-3.9428508140436413,0,0,8.0,-0.8660254037844386,0.5000000000000001,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,5,0,0,40.0,50.0,50.0,2.1229937914448733,1.9134449047754123,2.1229937914448733,55.801,40.6
392,2025-05-06,04:41,NAS100,Scalping,Sydney,2.5,87.36,Loss,-87.36,32062.04,32497.44,1.34,22062.079999999998,392,0,Tuesday,May,2025,2,4,-3,3,3,262.08,3,0,-45.34400000000007,32192.129999999997,20.398000000000003,32234.757,43.921499999999995,31952.841999999997,45.7294,31105.377,2.9539999999999993,0.6402459408244132,-0.6300000000010186,157.86812012281365,167.50421396977328,157.20501067480427,3.8137179734247075,435.3999999999978,-0.20064308681672127,87.36,0.2622113137280581,1,2025-05-06 04:41:00,8.516666666666667,0,0.726392251815966,0,0,7.0,0.8660254037844386,0.5000000000000001,1,0.7818314824680298,0.6234898018587336,5,0.49999999999999994,-0.8660254037844387,0,0,31,6,0,0,40.0,45.0,50.0,1.8124959533829716,1.9135137078795343,2.215272831912521,43.921499999999995,39.6
393,2025-05-08,01:48,EUR/USD,News Trading,Sydney,1.0,117.81,Loss,-117.81,31944.24,32497.44,1.7,21944.269999999997,393,0,Thursday,May,2025,2,1,-4,3,4,471.24,4,0,-48.48000000000007,32143.65,-9.155,32225.602000000003,43.227,31996.069,39.2644,31144.6414,-51.52,-0.2857741294970406,-30.450000000000728,152.7228905385321,168.17689537476528,157.149688295158,3.8905520941718206,553.1999999999971,-0.21296095444685578,117.81,0.25703292895063246,1,2025-05-08 01:48:00,45.11666666666667,0,34.855769230769226,1,1,7.0,0.25881904510252074,0.9659258262890683,3,0.43388373911755823,-0.900968867902419,5,0.49999999999999994,-0.8660254037844387,0,0,31,8,0,0,30.0,45.0,48.0,1.7895054061952074,1.7491061718973577,2.1871732742385865,43.227,3.2
394,2025-05-12,00:13,USD/JPY,Range Trading,Sydney,1.5,82.72,Win,124.08,32068.31,32497.44,1.32,22068.35,394,1,Monday,May,2025,2,0,1,3,4,124.08,0,1,-51.62200000000007,32092.026,-11.127000000000002,32214.474,36.1045,32032.173000000003,43.7412,31188.382200000004,42.874,-0.3458092536293922,241.89000000000306,150.64158235508702,161.08910125096023,156.2943989052163,4.461745800411589,429.1299999999974,0.28914315009437874,82.72,0.22412751526717448,2,2025-05-12 00:13:00,94.41666666666667,0,-29.78524743230626,0,1,7.0,0.0,1.0,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,12,0,0,30.0,45.0,50.0,1.6594188340151959,1.867540133042971,2.0281785749074617,36.1045,59.599999999999994
395,2025-05-12,16:39,USD/CAD,Range Trading,Overlap-EU-US,1.0,104.71,Loss,-104.71,31963.6,32497.44,1.64,21963.64,395,0,Monday,May,2025,2,16,-1,3,4,104.71,1,0,-54.506000000000064,32037.52,-53.383,32161.089999999997,18.0895,32050.2625,38.276399999999995,31226.658199999998,-3.595999999999998,-1.6427140107036164,-228.79000000000087,98.2695799036735,155.29400071358708,156.61869265453706,8.584759153850968,533.8400000000001,-0.19614491233328332,104.71,0.11648550437800205,2,2025-05-12 16:39:00,16.433333333333334,0,26.583655705996122,0,0,6.0,-0.8660254037844385,-0.5000000000000004,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,12,0,0,20.0,40.0,48.0,1.301554490518858,1.728879917736223,1.952331735778287,18.0895,17.599999999999998
396,2025-05-15,15:00,XAU/USD,Scalping,London,1.0,80.26,Win,80.26,32043.86,32497.44,1.4,22043.899999999998,396,1,Thursday,May,2025,2,15,1,3,4,80.26,0,1,-21.108000000000064,32016.409999999996,-34.146,32126.943,8.190000000000001,32058.452500000003,37.4646,31264.122600000002,33.524,-1.054397160689735,184.96999999999753,104.14901836631343,143.71572631230617,156.28679823612094,17.54770773044031,453.5799999999981,0.17694783720622678,80.26,0.056987500325485975,1,2025-05-15 15:00:00,70.35,0,-23.350205329003902,0,0,7.0,-0.7071067811865471,-0.7071067811865479,3,0.43388373911755823,-0.900968867902419,5,0.49999999999999994,-0.8660254037844387,0,0,31,15,0,0,30.0,40.0,48.0,1.136528443425714,1.713421182922649,1.7047926651385708,8.190000000000001,49.6
397,2025-05-19,00:52,NZD/USD,News Trading,Sydney,3.0,119.1,Win,357.3,32401.16,32497.44,0.3,22401.199999999997,397,1,Monday,May,2025,2,0,2,3,4,714.6,0,2,67.82399999999993,32084.234000000004,11.239999999999998,32138.182,31.002,32089.454500000003,46.6994,31310.8218,95.022,0.34807767530320444,277.0400000000009,158.59057552214273,160.98760954610273,161.29237572489163,5.192813674798488,96.27999999999884,3.7110511009555913,119.1,0.19257382656596203,2,2025-05-19 00:52:00,81.86666666666666,0,48.39272364814351,0,0,7.0,0.0,1.0,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,19,0,0,40.0,45.0,50.0,1.5632579645897113,1.9261123406550689,1.9106486233874251,31.002,99.8
398,2025-05-19,22:09,EUR/GBP,Scalping,Sydney,1.5,84.28,Win,126.42,32527.58,32527.58,0.0,22527.619999999995,398,1,Monday,May,2025,2,22,3,3,4,379.26,0,3,116.66999999999993,32200.902000000002,34.095,32172.276,42.448,32131.902500000004,47.3072,31358.128600000004,0.4680000000000007,1.0592593697260844,-230.88000000000102,156.89660468318337,159.12338650440918,161.53913330186708,3.748666285912391,0.0,0.0,84.28,0.26676154230053295,2,2025-05-19 22:09:00,21.283333333333335,0,-29.23593618807724,0,1,8.0,-0.5000000000000004,0.8660254037844384,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,19,0,0,50.0,50.0,50.0,1.8503971712193608,1.9381658377160624,1.850397171219361,42.448,60.199999999999996
399,2025-05-21,07:50,SPX500,Reversal,Tokyo,3.0,90.1,Win,270.29,32797.87,32797.87,0.0,22797.909999999996,399,1,Wednesday,May,2025,2,7,4,4,4,1081.16,0,4,145.91199999999995,32346.814000000002,47.144999999999996,32219.420000000002,49.197500000000005,32181.1,50.904399999999995,31409.0326,75.0,1.4583732258712123,143.87000000000262,171.41973212297097,165.98417149884474,164.49455351271348,3.3738334569611204,0.0,0.0,90.1,0.29639874426425306,1,2025-05-21 07:50:00,33.68333333333333,0,6.90555291884194,0,0,8.0,0.9659258262890683,-0.25881904510252063,2,0.9749279121818236,-0.22252093395631434,5,0.49999999999999994,-0.8660254037844387,0,0,31,21,0,0,50.0,50.0,50.0,1.985615690516974,2.0095031849154785,1.9856156905169742,49.197500000000005,89.60000000000001
400,2025-05-23,12:44,USD/CAD,Breakout,Overlap-Asia-EU,2.5,98.36,Win,245.9,33043.77,33043.77,0.0,23043.809999999998,400,1,Friday,May,2025,2,12,5,5,4,1229.5,0,5,216.03399999999996,32562.847999999998,80.764,32300.184,66.56400000000001,32247.663500000002,49.2874,31458.3198,33.128,2.5053875883984666,-24.389999999999418,174.41181160307542,167.55760704275633,162.1076867558937,2.517240656251973,0.0,0.0,98.36,0.39726038808261693,1,2025-05-23 12:44:00,52.9,0,9.167591564927857,0,0,8.0,1.2246467991473532e-16,-1.0,4,-0.433883739117558,-0.9009688679024191,5,0.49999999999999994,-0.8660254037844387,0,1,31,23,0,0,60.0,55.00000000000001,50.0,2.4843457318704845,1.977435885231987,2.032646507894033,66.56400000000001,83.6
401,2025-05-26,07:35,GBP/USD,Trend Following,Tokyo,1.0,83.74,Win,83.74,33127.51,33127.51,0.0,23127.55,401,1,Monday,May,2025,2,7,6,6,4,502.43999999999994,0,6,216.72999999999993,32779.578,97.811,32397.994000000006,58.51350000000001,32306.177000000003,48.828,31507.147599999997,-54.712,3.0423575424867844,-162.15999999999985,164.2572287230543,162.332348375826,161.97412727384105,2.774271721497193,0.0,0.0,83.74,0.36045495913440284,1,2025-05-26 07:35:00,66.85,0,-14.863765758438397,0,0,8.0,0.9659258262890683,-0.25881904510252063,0,0.0,1.0,5,0.49999999999999994,-0.8660254037844387,1,0,31,26,0,0,70.0,55.00000000000001,50.0,2.3048233877441797,1.968325361128959,1.8857645899725106,58.51350000000001,50.4
402,2025-05-28,15:41,EUR/USD,Breakout,London,1.5,83.31,Loss,-83.31,33044.21,33127.51,0.25,23044.239999999998,402,0,Wednesday,May,2025,2,15,-1,6,4,83.31,1,0,128.60799999999995,32908.188,98.21600000000001,32496.211,59.307,32365.483999999997,49.31399999999999,31556.461599999995,-41.946000000000005,3.06334219531883,-167.0500000000029,163.75415578780826,161.557893749057,161.53100863617615,2.7240948580952837,83.30000000000291,-1.0001200480191728,83.31,0.3670944119395353,1,2025-05-28 15:41:00,56.1,0,-0.5134941485550382,0,0,9.0,-0.7071067811865471,-0.7071067811865479,2,0.9749279121818236,-0.22252093395631434,5,0.49999999999999994,-0.8660254037844387,0,0,31,28,0,0,70.0,55.00000000000001,50.0,2.3463411312016893,1.9874807766243752,1.919733652801382,59.307,45.0
403,2025-05-30,10:57,GBP/USD,News Trading,Overlap-Asia-EU,3.0,116.77,Win,350.3,33394.5,33394.5,0.0,23394.539999999997,403,1,Friday,May,2025,2,10,1,6,4,350.3,0,1,173.38399999999996,33081.572,145.027,32641.237,67.936,32433.4195,58.6858,31615.147199999996,16.002,4.539973403655861,433.6100000000006,162.03745280712795,172.4565852735422,165.16108466004223,2.5385154450297662,0.0,0.0,116.77,0.39393102845126643,1,2025-05-30 10:57:00,43.266666666666666,0,40.163245708798456,1,0,9.0,0.49999999999999994,-0.8660254037844387,4,-0.433883739117558,-0.9009688679024191,5,0.49999999999999994,-0.8660254037844387,0,1,31,30,1,0,80.0,55.00000000000001,52.0,2.5422299406363154,2.233584313923327,2.080006315066076,67.936,99.0
404,2025-06-02,22:59,XAU/USD,News Trading,Sydney,2.0,81.86,Win,163.72,33558.23,33558.23,0.0,23558.26,404,1,Monday,June,2025,2,22,2,6,4,327.44,0,2,152.06999999999994,33233.64399999999,148.991,32790.22900000001,68.932,32502.351499999997,64.1218,31679.269,-16.436,4.646082066688262,-186.5799999999981,161.95292302600365,172.974532673698,164.02929409463323,2.5093502679988684,0.0,0.0,81.86,0.3985095316316562,1,2025-06-02 22:59:00,84.03333333333333,0,-29.896377494219408,0,0,8.0,-0.5000000000000004,0.8660254037844384,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,1,0,30,2,0,1,80.0,55.00000000000001,54.0,2.5648403536849753,2.4120074518076797,2.0985057439240706,68.932,67.80000000000001
405,2025-06-03,08:01,SPX500,News Trading,Tokyo,1.0,87.17,Loss,-87.17,33471.05,33558.23,0.26,23471.09,405,0,Tuesday,June,2025,2,8,-1,6,4,87.17,1,0,85.45599999999995,33319.1,150.745,32940.974,48.681,32551.032,64.5226,31743.791400000002,-34.182,4.716145865922505,-250.88999999999942,158.96743162253915,165.8612599957218,163.62609490517818,3.4071046197843473,87.18000000000029,-0.9998852947923803,87.17,0.29350434213061966,1,2025-06-03 08:01:00,9.033333333333333,0,6.486684583435132,0,0,8.0,0.8660254037844387,-0.4999999999999998,1,0.7818314824680298,0.6234898018587336,6,1.2246467991473532e-16,-1.0,0,0,30,3,0,1,80.0,50.0,54.0,2.005618789894441,2.433485148074915,2.005618789894441,48.681,40.0
406,2025-06-05,06:36,USD/JPY,News Trading,Tokyo,2.5,117.15,Win,292.89,33763.94,33763.94,0.0,23763.98,406,1,Thursday,June,2025,2,6,1,6,4,292.89,0,1,127.28599999999994,33446.386,172.008,33112.982,68.931,32619.9625,63.891400000000004,31807.682599999996,75.24,5.367892632161042,380.0599999999977,162.66930085298821,169.87181448622403,162.66096851301435,2.4643747296024143,0.0,0.0,117.15,0.40578244371193223,1,2025-06-05 06:36:00,46.583333333333336,0,34.39256624985661,1,1,7.0,1.0,6.123233995736766e-17,3,0.43388373911755823,-0.900968867902419,6,1.2246467991473532e-16,-1.0,0,0,30,5,0,0,80.0,55.00000000000001,54.0,2.6104056911233897,2.4194619093110576,2.1357864745555006,68.931,93.2
407,2025-06-09,07:08,EUR/GBP,News Trading,Tokyo,3.0,93.27,Loss,-93.27,33670.67,33763.94,0.28,23670.71,407,0,Monday,June,2025,2,7,-1,6,4,93.27,1,0,125.29399999999994,33571.678,126.951,33239.933000000005,69.09549999999999,32689.057500000003,63.787800000000004,31871.4702,-88.714,3.91810046306984,-386.15999999999985,167.95821983457674,169.70463286406275,162.76136069681144,2.456088064549251,93.27000000000407,-0.9999999999999563,93.27,0.40715152458652704,1,2025-06-09 07:08:00,96.53333333333333,0,-20.384122919334192,0,1,6.0,0.9659258262890683,-0.25881904510252063,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,1,0,30,9,0,0,70.0,55.00000000000001,54.0,2.620476559018739,2.413905919591441,2.1440262755607864,69.09549999999999,33.6
408,2025-06-10,22:06,GBP/USD,Scalping,Sydney,3.0,109.82,Win,329.45,34000.13,34000.13,0.0,24000.16,408,1,Tuesday,June,2025,2,22,1,6,4,329.45,0,1,121.12399999999994,33692.804,147.254,33387.188,90.6745,32779.732,66.14439999999999,31937.6144,33.146,4.5270813260623655,422.72000000000116,179.74460815278994,174.16671004876488,165.77068826052258,1.920790410189909,0.0,0.0,109.82,0.5206190090782106,1,2025-06-10 22:06:00,38.96666666666667,0,17.744183553125325,0,0,6.0,-0.5000000000000004,0.8660254037844384,1,0.7818314824680298,0.6234898018587336,6,1.2246467991473532e-16,-1.0,0,0,30,10,0,0,70.0,60.0,54.0,3.415892892826217,2.4661417811528867,2.277261928550811,90.6745,98.2
409,2025-06-12,13:38,GBP/USD,Reversal,London,2.0,104.21,Loss,-104.21,33895.92,34000.13,0.31,23895.95,409,0,Thursday,June,2025,2,13,-1,6,4,104.21,1,0,67.53799999999994,33760.342,109.804,33496.993,78.47449999999999,32858.2065,58.4428,31996.057,-3.4079999999999986,3.347930825995693,-433.65999999999985,189.9837356898392,179.0233226345251,164.53173748848457,2.2812929376361124,104.20999999999913,-1.0000000000000082,104.21,0.4383479138090021,1,2025-06-12 13:38:00,39.53333333333333,0,-5.108359133126939,0,0,6.0,-0.2588190451025208,-0.9659258262890683,3,0.43388373911755823,-0.900968867902419,6,1.2246467991473532e-16,-1.0,0,0,30,12,0,0,60.0,55.00000000000001,52.0,2.835961443979131,2.2382263955863286,2.3203320905283795,78.47449999999999,18.6
410,2025-06-16,12:28,USD/CAD,Swing,Overlap-Asia-EU,1.0,105.36,Loss,-105.36,33790.56,34000.13,0.62,23790.59,410,0,Monday,June,2025,2,12,-2,6,3,210.72,2,0,63.89999999999994,33824.244,74.678,33571.672,77.721,32935.928,58.382600000000004,32054.439599999998,-79.65,2.260002414978679,-1.1500000000014552,194.44492089592424,179.80105417699284,164.59230962283624,2.313416633560979,209.5699999999997,-0.5027437133177466,105.36,0.43226109188154643,2,2025-06-16 12:28:00,94.83333333333333,0,1.103540926974378,0,0,6.0,1.2246467991473532e-16,-1.0,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,1,0,30,16,0,0,50.0,55.00000000000001,52.0,2.7868334233788925,2.2353752724348803,2.280136437310003,77.721,16.8
411,2025-06-16,15:43,USD/CAD,Reversal,London,3.0,117.65,Win,352.94,34143.49,34143.49,0.0,24143.53,411,1,Monday,June,2025,2,15,1,6,2,352.94,0,1,75.90999999999994,33900.153999999995,101.59799999999998,33673.27,99.70450000000001,33035.632,67.6946,32122.1338,89.24199999999999,3.0668770456940386,458.2999999999993,213.5364143184951,185.4263712146741,167.8564507366886,1.8597593008808437,0.0,0.0,117.65,0.5377039918694676,2,2025-06-16 15:43:00,3.25,0,11.664768413059988,0,0,6.0,-0.7071067811865471,-0.7071067811865479,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,1,0,30,16,0,0,50.0,60.0,54.0,3.5460801838610827,2.504130578725409,2.3640534559073885,99.70450000000001,99.2
412,2025-06-19,18:15,EUR/GBP,Scalping,New York,1.0,110.89,Win,110.89,34254.38,34254.38,0.0,24254.42,412,1,Thursday,June,2025,2,18,2,6,2,221.78,0,2,116.74199999999993,34016.89599999999,121.018,33794.287,109.617,33145.248999999996,72.0728,32194.2062,-43.712,3.6622754788206313,-242.04999999999927,203.4437435099279,180.1231565258674,166.02467266902573,1.6432045807298812,0.0,0.0,110.89,0.6085669500481908,1,2025-06-19 18:15:00,74.53333333333333,0,-5.7458563535911615,0,0,6.0,-1.0,-1.8369701987210297e-16,3,0.43388373911755823,-0.900968867902419,6,1.2246467991473532e-16,-1.0,0,0,30,19,0,0,60.0,65.0,56.00000000000001,4.150638077719016,2.6821595783911456,2.234958964925624,109.617,56.99999999999999
413,2025-06-23,22:40,GBP/USD,Breakout,Sydney,2.0,86.17,Loss,-86.17,34168.21,34254.38,0.25,24168.25,413,0,Monday,June,2025,2,22,-1,6,2,86.17,1,0,33.617999999999945,34050.512,77.37100000000001,33871.658,111.199,33256.447499999995,72.27640000000001,32266.482200000002,3.6079999999999983,2.3168785279013004,-197.05999999999767,195.4511125831726,178.14868618213572,165.82003253786058,1.6020709375276372,86.16999999999825,-1.0000000000000202,86.17,0.6241920857407409,2,2025-06-23 22:40:00,100.41666666666667,0,-22.292361799981965,0,0,6.0,-0.5000000000000004,0.8660254037844384,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,1,0,30,23,0,0,50.0,65.0,56.00000000000001,4.348358928033726,2.6949659723557637,2.3414240381720064,111.199,42.199999999999996
414,2025-06-23,04:19,EUR/GBP,Scalping,Sydney,2.0,94.43,Win,188.86,34357.07,34357.07,0.0,24357.11,414,1,Monday,June,2025,2,4,1,6,2,188.86,0,1,92.23199999999994,34142.742,79.885,33951.542,114.43799999999999,33370.8855,71.265,32337.747000000003,58.84400000000001,2.3804592792885604,275.02999999999884,196.8419224911198,178.98215461177602,164.93153432035155,1.5640098097815065,0.0,0.0,94.43,0.6393821789005919,2,2025-06-23 04:19:00,-18.35,1,9.585702680747366,0,1,7.0,0.8660254037844386,0.5000000000000001,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,1,0,30,23,0,0,50.0,65.0,56.00000000000001,4.445889792231256,2.671247461411104,2.393940657355292,114.43799999999999,72.6
415,2025-06-25,14:28,NZD/USD,Trend Following,London,1.0,85.3,Win,85.3,34442.37,34442.37,0.0,24442.41,415,1,Wednesday,June,2025,2,14,2,6,2,170.6,0,2,130.36399999999995,34273.104,97.13199999999999,34048.674,123.9385,33494.824,74.67739999999999,32412.424199999998,-53.528,2.9019705088427106,-103.56000000000131,187.9326242034629,171.6292836096697,163.3834874729277,1.3847939390074084,0.0,0.0,85.3,0.7221290993783372,1,2025-06-25 14:28:00,58.15,0,-9.668537541035693,0,0,8.0,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,6,1.2246467991473532e-16,-1.0,0,0,30,25,0,0,60.0,70.0,57.99999999999999,5.4304098375306085,2.8242743444549214,2.3273185017988323,123.9385,50.8
416,2025-06-27,17:35,NAS100,News Trading,Overlap-EU-US,2.5,84.13,Win,210.33,34652.7,34652.7,0.0,24652.74,416,1,Friday,June,2025,2,17,3,5,2,630.99,0,3,101.84199999999994,34374.945999999996,88.876,34137.55,130.442,33625.265999999996,80.5858,32493.0098,19.888,2.6322757355924598,125.03000000000247,180.02438675542453,172.34991617728107,162.82860534542047,1.3212762467401686,0.0,0.0,84.13,0.7568440002362745,1,2025-06-27 17:35:00,51.11666666666667,0,-1.3716295427901537,0,0,9.0,-0.9659258262890683,-0.25881904510252063,4,-0.433883739117558,-0.9009688679024191,6,1.2246467991473532e-16,-1.0,0,1,30,27,0,0,60.0,70.0,60.0,5.66288941714776,3.0539996329676597,2.42695260734904,130.442,75.0
417,2025-06-30,02:26,SPX500,News Trading,Sydney,2.0,114.55,Win,229.1,34881.79,34881.79,0.0,24881.84,417,1,Monday,June,2025,2,2,4,4,2,916.4,0,4,125.48399999999995,34500.428,121.11299999999999,34258.662,124.032,33749.2975,87.1382,32580.147599999997,63.053999999999995,3.5969584210828076,18.7699999999968,172.48909196107317,165.72527446285764,162.0642014341532,1.3361493361621004,0.0,0.0,114.55,0.7484193367729076,1,2025-06-30 02:26:00,56.85,0,36.15832639961965,0,0,9.0,0.49999999999999994,0.8660254037844387,0,0.0,1.0,6,1.2246467991473532e-16,-1.0,1,0,30,30,1,0,70.0,70.0,62.0,5.433752167152228,3.338451877455505,2.3287509287795265,124.032,78.8
418,2025-07-02,12:36,GBP/USD,Swing,Overlap-Asia-EU,3.0,116.21,Loss,-116.21,34765.59,34881.79,0.33,24765.63,418,0,Wednesday,July,2025,3,12,-1,4,2,116.21,1,0,119.47599999999993,34619.903999999995,76.547,34335.208,111.9005,33861.198,81.86120000000001,32662.008599999997,-61.013999999999996,2.2513443330951954,-345.3099999999977,170.2380682097215,174.20488776377513,164.33372901631654,1.556783819230255,116.20000000000437,-1.0000860585197557,116.21,0.642349944576406,1,2025-07-02 12:36:00,58.166666666666664,0,1.4491488432998745,0,0,9.0,1.2246467991473532e-16,-1.0,2,0.9749279121818236,-0.22252093395631434,7,-0.4999999999999997,-0.8660254037844388,0,0,31,2,0,1,60.0,65.0,60.0,4.312135563119727,3.0678599756488176,2.3219191493721607,111.9005,4.2
419,2025-07-04,16:31,EUR/GBP,Reversal,Overlap-EU-US,1.5,85.55,Win,128.33,34893.92,34893.92,0.0,24893.960000000003,419,1,Friday,July,2025,3,16,1,4,2,128.33,0,1,107.36999999999993,34727.274,99.801,34435.008,104.80249999999998,33966.0005,82.1802,32744.188599999998,8.606000000000003,2.9443071614518868,244.54000000000087,158.26486227909916,170.25902529211507,164.40964358589434,1.6245702659012438,0.0,0.0,85.55,0.6155473979731136,1,2025-07-04 16:31:00,51.916666666666664,0,-26.383271663368035,0,0,9.0,-0.8660254037844385,-0.5000000000000004,4,-0.433883739117558,-0.9009688679024191,7,-0.4999999999999997,-0.8660254037844388,0,1,31,4,0,0,70.0,65.0,60.0,4.102042326476247,3.0759180951514873,2.208792021948748,104.80249999999998,60.4
420,2025-07-07,04:50,USD/JPY,Breakout,Sydney,2.5,91.04,Win,227.6,35121.51,35121.51,0.0,25121.56,420,1,Monday,July,2025,3,4,2,4,2,455.2,0,2,135.82999999999996,34863.102,133.09699999999998,34568.103,103.8875,34069.8875,85.05140000000002,32829.2398,3.453999999999996,3.938821966845185,99.2699999999968,144.7546629492658,169.5083533378689,165.69133364463806,1.6316530221428842,0.0,0.0,91.04,0.6128754008537176,1,2025-07-07 04:50:00,60.31666666666667,0,6.417299824663947,0,0,9.0,0.8660254037844386,0.5000000000000001,0,0.0,1.0,7,-0.4999999999999997,-0.8660254037844388,1,0,31,7,0,0,80.0,65.0,60.0,4.074959301465148,3.148446222788059,2.1942088546350793,103.8875,78.4
